id,pop,city,state,loc
70510,21018,FORKED ISLAND,LA,"['-92.142655', ' 29.958828']"
70512,5676,ARNAUDVILLE,LA,"['-91.926285', ' 30.398054']"
70514,4601,BALDWIN,LA,"['-91.545783', ' 29.848784']"
70515,2733,BASILE,LA,"['-92.57357', ' 30.497787']"
70516,2695,BRANCH,LA,"['-92.334618', ' 30.328684']"
70517,9596,HENDERSON,LA,"['-91.905899', ' 30.274955']"
70518,8159,BROUSSARD,LA,"['-91.950171', ' 30.12189']"
70520,12256,CARENCRO,LA,"['-92.042265', ' 30.324433']"
70525,11108,CHURCH POINT,LA,"['-92.223954', ' 30.401287']"
70526,17975,CROWLEY,LA,"['-92.377709', ' 30.214753']"
70528,2769,DELCAMBRE,LA,"['-91.988938', ' 29.947414']"
70529,7160,DUSON,LA,"['-92.152455', ' 30.191216']"
70531,359,EGAN,LA,"['-92.500226', ' 30.250966']"
70532,1973,ELTON,LA,"['-92.699614', ' 30.471496']"
70533,7280,ERATH,LA,"['-92.034266', ' 29.952237']"
70535,21409,EUNICE,LA,"['-92.398474', ' 30.51158']"
70537,475,EVANGELINE,LA,"['-92.553244', ' 30.26829']"
70538,15334,FRANKLIN,LA,"['-91.502643', ' 29.785656']"
70542,3839,GUEYDAN,LA,"['-92.533779', ' 30.025541']"
70543,5338,IOTA,LA,"['-92.532201', ' 30.300081']"
70544,14068,JEANERETTE,LA,"['-91.654397', ' 29.90324']"
70546,11966,JENNINGS,LA,"['-92.657405', ' 30.22011']"
70548,9442,KAPLAN,LA,"['-92.302463', ' 29.977096']"
70549,5011,LAKE ARTHUR,LA,"['-92.682526', ' 30.09097']"
70552,109,LOREAUVILLE,LA,"['-91.659571', ' 30.068276']"
70554,6639,MAMOU,LA,"['-92.419646', ' 30.649648']"
70555,3628,MAURICE,LA,"['-92.107035', ' 30.07215']"
70559,4566,MIDLAND,LA,"['-92.463153', ' 30.143437']"
70560,56105,NEW IBERIA,LA,"['-91.819959', ' 30.001027']"
70570,46673,OPELOUSAS,LA,"['-92.089668', ' 30.51442']"
70577,4940,PORT BARRE,LA,"['-91.928576', ' 30.547788']"
70578,15652,RAYNE,LA,"['-92.248592', ' 30.204508']"
70581,2766,ROANOKE,LA,"['-92.686973', ' 30.318167']"
70582,29590,SAINT MARTINVILL,LA,"['-91.825961', ' 30.208282']"
70583,9093,SCOTT,LA,"['-92.098079', ' 30.250401']"
70584,634,CANKTON,LA,"['-92.075681', ' 30.393741']"
70586,14291,VILLE PLATTE,LA,"['-92.27371', ' 30.692376']"
70589,3771,WASHINGTON,LA,"['-92.039888', ' 30.709881']"
70591,5587,WELSH,LA,"['-92.818972', ' 30.236259']"
70592,6671,YOUNGSVILLE,LA,"['-92.009629', ' 30.097498']"
70601,49710,LAKE CHARLES,LA,"['-93.187966', ' 30.228453']"
70605,42627,LAKE CHARLES,LA,"['-93.221798', ' 30.169349']"
70611,12470,LAKE CHARLES,LA,"['-93.211082', ' 30.322031']"
70630,1365,BELL CITY,LA,"['-92.94407', ' 30.114454']"
70631,5677,CAMERON,LA,"['-93.277662', ' 29.86492']"
70632,1023,CREOLE,LA,"['-93.034874', ' 29.797813']"
70633,8271,DEQUINCY,LA,"['-93.415053', ' 30.421113']"
70634,19304,DERIDDER,LA,"['-93.268461', ' 30.828738']"
70637,1597,DRY CREEK,LA,"['-92.988849', ' 30.735356']"
70639,2757,EVANS,LA,"['-93.422171', ' 31.008817']"
70643,696,GRAND CHENIER,LA,"['-92.897997', ' 29.787535']"
70645,1668,HACKBERRY,LA,"['-93.374973', ' 29.982187']"
70647,4915,IOWA,LA,"['-93.02586', ' 30.221937']"
70648,6853,KINDER,LA,"['-92.869332', ' 30.460653']"
70650,460,LACASSINE,LA,"['-92.829262', ' 30.145587']"
70652,1324,LONGVILLE,LA,"['-93.254806', ' 30.579992']"
70653,3273,FIELDS,LA,"['-93.530734', ' 30.770145']"
70654,477,MITTIE,LA,"['-92.932056', ' 30.678812']"
70655,3121,OBERLIN,LA,"['-92.752672', ' 30.6162']"
70656,3603,PITKIN,LA,"['-92.954762', ' 30.932988']"
70657,2530,RAGLEY,LA,"['-93.233652', ' 30.470262']"
70658,1718,REEVES,LA,"['-93.036847', ' 30.496734']"
70660,2374,SINGER,LA,"['-93.464986', ' 30.532906']"
70661,2457,STARKS,LA,"['-93.661485', ' 30.308477']"
70662,319,SUGARTOWN,LA,"['-93.017017', ' 30.827653']"
70663,29774,SULPHUR,LA,"['-93.363911', ' 30.219001']"
70668,6584,VINTON,LA,"['-93.572808', ' 30.201523']"
70669,11106,WESTLAKE,LA,"['-93.268837', ' 30.261274']"
70710,2354,ADDIS,LA,"['-91.261348', ' 30.355699']"
70711,4533,ALBANY,LA,"['-90.596415', ' 30.514872']"
70712,5382,ANGOLA,LA,"['-91.597948', ' 30.96562']"
70714,19623,BAKER,LA,"['-91.142893', ' 30.581395']"
70715,1864,BATCHELOR,LA,"['-91.668675', ' 30.802631']"
70717,1657,BLANKS,LA,"['-91.615845', ' 30.579813']"
70719,3429,BRUSLY,LA,"['-91.252649', ' 30.387692']"
70720,504,BUECHE,LA,"['-91.338303', ' 30.574894']"
70721,1104,POINT CLAIR,LA,"['-91.102484', ' 30.220759']"
70722,3028,CLINTON,LA,"['-90.933141', ' 30.824867']"
70723,2052,CONVENT,LA,"['-90.864988', ' 30.055251']"
70725,1090,DARROW,LA,"['-90.965102', ' 30.12999']"
70726,34574,PORT VINCENT,LA,"['-90.932588', ' 30.484623']"
70729,342,ERWINVILLE,LA,"['-91.399444', ' 30.551252']"
70730,3979,ETHEL,LA,"['-91.109975', ' 30.813124']"
70732,0,FORDOCHE,LA,"['-91.697258', ' 30.550835']"
70733,3132,FRENCH SETTLEMEN,LA,"['-90.773225', ' 30.336394']"
70734,3622,GEISMAR,LA,"['-90.975824', ' 30.236265']"
70736,557,GLYNN,LA,"['-91.342311', ' 30.637617']"
70737,21482,GONZALES,LA,"['-90.918012', ' 30.247306']"
70739,8000,GREENWELL SPRING,LA,"['-91.007484', ' 30.52114']"
70740,956,GROSSE TETE,LA,"['-91.43829', ' 30.387935']"
70744,2424,HOLDEN,LA,"['-90.665176', ' 30.555646']"
70748,7635,THE BLUFFS,LA,"['-91.234537', ' 30.827034']"
70749,1365,JARREAU,LA,"['-91.433205', ' 30.632585']"
70750,935,KROTZ SPRINGS,LA,"['-91.756329', ' 30.537928']"
70752,839,LAKELAND,LA,"['-91.421677', ' 30.579941']"
70753,1589,LETTSWORTH,LA,"['-91.740252', ' 30.932394']"
70754,4653,LIVINGSTON,LA,"['-90.767339', ' 30.474107']"
70755,2711,LIVONIA,LA,"['-91.533219', ' 30.552353']"
70756,9,LOTTIE,LA,"['-91.71053', ' 30.503947']"
70757,2070,RAMAH,LA,"['-91.516816', ' 30.482292']"
70759,1082,MORGANZA,LA,"['-91.595935', ' 30.724491']"
70760,7642,NEW ROADS,LA,"['-91.442124', ' 30.701356']"
70761,1833,NORWOOD,LA,"['-91.062871', ' 30.951772']"
70762,744,OSCAR,LA,"['-91.48458', ' 30.598759']"
70763,2639,PAULINA,LA,"['-90.737439', ' 30.035159']"
70764,16692,PLAQUEMINE,LA,"['-91.252361', ' 30.268414']"
70767,12837,PORT ALLEN,LA,"['-91.254088', ' 30.471983']"
70769,13275,GALVEZ,LA,"['-90.929904', ' 30.315588']"
70770,5260,PRIDE,LA,"['-90.99429', ' 30.613321']"
70772,807,ROSEDALE,LA,"['-91.45616', ' 30.440776']"
70773,542,ROUGON,LA,"['-91.381316', ' 30.603452']"
70774,6177,SAINT AMANT,LA,"['-90.843527', ' 30.23849']"
70775,5634,BAINS,LA,"['-91.392266', ' 30.858658']"
70776,3225,IBERVILLE,LA,"['-91.09162', ' 30.279873']"
70777,4558,SLAUGHTER,LA,"['-91.052251', ' 30.799139']"
70778,1303,SORRENTO,LA,"['-90.86314', ' 30.185388']"
70780,395,SUNSHINE,LA,"['-91.179922', ' 30.29824']"
70781,27,TORBERT,LA,"['-91.421616', ' 30.538575']"
70783,1926,VENTRESS,LA,"['-91.403257', ' 30.681404']"
70785,12659,WALKER,LA,"['-90.855708', ' 30.524748']"
70788,5739,WHITE CASTLE,LA,"['-91.177343', ' 30.15447']"
70789,77,WILSON,LA,"['-91.065511', ' 30.947325']"
70791,18647,ZACHARY,LA,"['-91.135841', ' 30.656129']"
70792,263,UNCLE SAM,LA,"['-90.771879', ' 30.021679']"
70801,62,BATON ROUGE,LA,"['-91.186954', ' 30.450731']"
70802,35116,BATON ROUGE,LA,"['-91.169037', ' 30.444236']"
70805,30584,BATON ROUGE,LA,"['-91.148095', ' 30.48604']"
70806,25893,BATON ROUGE,LA,"['-91.130046', ' 30.448486']"
70807,23234,SCOTLANDVILLE,LA,"['-91.178615', ' 30.533199']"
70808,31189,BATON ROUGE,LA,"['-91.146765', ' 30.406596']"
70809,15623,BATON ROUGE,LA,"['-91.084213', ' 30.408891']"
70810,22331,BATON ROUGE,LA,"['-91.091898', ' 30.363309']"
70811,13653,GREENWOOD,LA,"['-91.126539', ' 30.53046']"
70812,11842,BATON ROUGE,LA,"['-91.118111', ' 30.505159']"
70814,13227,BATON ROUGE,LA,"['-91.068936', ' 30.484808']"
70815,27565,BATON ROUGE,LA,"['-91.059558', ' 30.455809']"
70816,32885,BATON ROUGE,LA,"['-91.035645', ' 30.427289']"
70817,20916,BATON ROUGE,LA,"['-91.00213', ' 30.390404']"
70818,8368,BATON ROUGE,LA,"['-91.049964', ' 30.540832']"
70819,5377,BATON ROUGE,LA,"['-91.01565', ' 30.46679']"
70820,10710,BATON ROUGE,LA,"['-91.167064', ' 30.379523']"
71001,4367,ARCADIA,LA,"['-92.924529', ' 32.555643']"
71003,1336,ATHENS,LA,"['-93.023875', ' 32.645073']"
71004,849,BELCHER,LA,"['-93.850799', ' 32.754393']"
71006,7234,BENTON,LA,"['-93.69095', ' 32.697617']"
71007,404,BETHANY,LA,"['-94.003394', ' 32.366179']"
71008,445,BIENVILLE,LA,"['-92.908402', ' 32.252323']"
71016,2784,CASTOR,LA,"['-93.093576', ' 32.245181']"
71018,2061,COTTON VALLEY,LA,"['-93.425885', ' 32.819011']"
71019,9339,HANNA,LA,"['-93.315644', ' 32.050099']"
71023,3065,DOYLINE,LA,"['-93.399585', ' 32.490023']"
71024,1117,DUBBERLY,LA,"['-93.21419', ' 32.519164']"
71027,1600,FRIERSON,LA,"['-93.691488', ' 32.244968']"
71028,2219,GIBSLAND,LA,"['-93.070558', ' 32.529874']"
71029,367,GILLIAM,LA,"['-93.829268', ' 32.825055']"
71030,1242,GLOSTER,LA,"['-93.829309', ' 32.191705']"
71031,1378,GOLDONNA,LA,"['-92.961056', ' 31.999988']"
71032,1048,GRAND CANE,LA,"['-93.794064', ' 32.105']"
71033,3140,GREENWOOD,LA,"['-93.969252', ' 32.424025']"
71034,227,HALL SUMMIT,LA,"['-93.30475', ' 32.175249']"
71037,13876,HAUGHTON,LA,"['-93.565742', ' 32.550732']"
71038,7888,HAYNESVILLE,LA,"['-93.069137', ' 32.927807']"
71039,1415,HEFLIN,LA,"['-93.285192', ' 32.447008']"
71040,6963,HOMER,LA,"['-93.028834', ' 32.774883']"
71043,766,HOSSTON,LA,"['-93.883425', ' 32.896653']"
71044,742,IDA,LA,"['-93.902186', ' 32.993393']"
71045,380,JAMESTOWN,LA,"['-93.184758', ' 32.36127']"
71046,1068,KEATCHIE,LA,"['-93.951046', ' 32.162173']"
71047,8291,KEITHVILLE,LA,"['-93.888138', ' 32.316059']"
71048,427,LISBON,LA,"['-92.88781', ' 32.845196']"
71049,4130,LOGANSPORT,LA,"['-93.962733', ' 31.994327']"
71051,2216,ELM GROVE,LA,"['-93.502615', ' 32.388628']"
71052,12317,MANSFIELD,LA,"['-93.698045', ' 32.023863']"
71055,21954,MINDEN,LA,"['-93.288587', ' 32.632281']"
71059,207,MIRA,LA,"['-93.918797', ' 32.922491']"
71060,2838,MOORINGSPORT,LA,"['-93.973018', ' 32.66258']"
71061,1874,OIL CITY,LA,"['-93.983844', ' 32.745107']"
71063,998,PELICAN,LA,"['-93.563361', ' 31.896563']"
71064,4904,PLAIN DEALING,LA,"['-93.690534', ' 32.907419']"
71065,1338,PLEASANT HILL,LA,"['-93.513594', ' 31.808577']"
71067,1914,PRINCETON,LA,"['-93.522577', ' 32.579089']"
71068,4442,RINGGOLD,LA,"['-93.298241', ' 32.326302']"
71069,1014,RODESSA,LA,"['-93.988474', ' 32.970079']"
71070,1207,CHESTNUT,LA,"['-92.948606', ' 32.156604']"
71071,4570,SAREPTA,LA,"['-93.440407', ' 32.943361']"
71072,752,SHONGALOO,LA,"['-93.296264', ' 32.971289']"
71073,1363,SIBLEY,LA,"['-93.300902', ' 32.509539']"
71075,6271,SPRINGHILL,LA,"['-93.459563', ' 33.00054']"
71078,3009,STONEWALL,LA,"['-93.800277', ' 32.284758']"
71079,25,SUMMERFIELD,LA,"['-92.821516', ' 32.923802']"
71082,5880,TREES,LA,"['-93.987312', ' 32.866844']"
71101,11355,SHREVEPORT,LA,"['-93.748696', ' 32.503743']"
71103,12908,SHREVEPORT,LA,"['-93.772701', ' 32.494459']"
71104,14181,SHREVEPORT,LA,"['-93.734862', ' 32.482978']"
71105,19053,SHREVEPORT,LA,"['-93.714341', ' 32.458882']"
71106,32844,FORBING,LA,"['-93.747922', ' 32.426251']"
71107,29013,DIXIE,LA,"['-93.828781', ' 32.564652']"
71108,19800,SHREVEPORT,LA,"['-93.781378', ' 32.448596']"
71109,27393,SHREVEPORT,LA,"['-93.801297', ' 32.473994']"
71110,3518,BARKSDALE A F B,LA,"['-93.638172', ' 32.514313']"
71111,26472,BOSSIER CITY,LA,"['-93.703826', ' 32.544924']"
71112,25299,BOSSIER CITY,LA,"['-93.676723', ' 32.486025']"
71115,8897,CASPIANA,LA,"['-93.697402', ' 32.410156']"
71118,23539,SHREVEPORT,LA,"['-93.802543', ' 32.397664']"
71119,10578,SHREVEPORT,LA,"['-93.87261', ' 32.477121']"
71129,12661,SHREVEPORT,LA,"['-93.874192', ' 32.41412']"
71201,22419,MONROE,LA,"['-92.106104', ' 32.528551']"
71202,32038,RICHWOOD,LA,"['-92.090231', ' 32.463327']"
71203,35643,MONROE,LA,"['-92.042241', ' 32.553038']"
71219,1518,BASKIN,LA,"['-91.713154', ' 32.289728']"
71220,26388,BASTROP,LA,"['-91.90776', ' 32.789382']"
71222,3510,BERNICE,LA,"['-92.626269', ' 32.821024']"
71223,963,BONITA,LA,"['-91.682158', ' 32.912263']"
71225,4082,CALHOUN,LA,"['-92.329929', ' 32.524791']"
71226,1254,CHATHAM,LA,"['-92.437433', ' 32.292246']"
71227,5436,CHOUDRANT,LA,"['-92.522419', ' 32.555627']"
71229,1128,COLLINSTON,LA,"['-91.863419', ' 32.697143']"
71232,6657,WARDEN,LA,"['-91.512487', ' 32.450433']"
71234,4019,DOWNSVILLE,LA,"['-92.374471', ' 32.652508']"
71235,2838,DUBACH,LA,"['-92.678543', ' 32.694893']"
71237,1586,EPPS,LA,"['-91.49135', ' 32.616099']"
71238,2296,EROS,LA,"['-92.34795', ' 32.398822']"
71239,263,EXTENSION,LA,"['-91.801091', ' 31.947065']"
71241,7172,FARMERVILLE,LA,"['-92.317955', ' 32.753378']"
71243,74,FORT NECESSITY,LA,"['-91.825694', ' 32.043412']"
71245,5740,GRAMBLING,LA,"['-92.715785', ' 32.524398']"
71250,386,JONES,LA,"['-91.596509', ' 32.966286']"
71251,11078,JONESBORO,LA,"['-92.694425', ' 32.248292']"
71254,7774,LAKE PROVIDENCE,LA,"['-91.19057', ' 32.807067']"
71256,439,LILLIE,LA,"['-92.685769', ' 32.952931']"
71259,3493,MANGHAM,LA,"['-91.797607', ' 32.333114']"
71260,3761,LINVILLE,LA,"['-92.25706', ' 32.888155']"
71261,2177,MER ROUGE,LA,"['-91.771643', ' 32.77176']"
71263,9056,TERRY,LA,"['-91.412905', ' 32.872258']"
71264,913,OAK RIDGE,LA,"['-91.761785', ' 32.624317']"
71266,1451,PIONEER,LA,"['-91.464822', ' 32.715436']"
71268,2603,QUITMAN,LA,"['-92.708532', ' 32.356423']"
71269,11441,ALTO,LA,"['-91.7643', ' 32.468938']"
71270,26114,RUSTON,LA,"['-92.643927', ' 32.530823']"
71275,2476,SIMSBORO,LA,"['-92.799484', ' 32.538388']"
71276,887,SONDHEIMER,LA,"['-91.248197', ' 32.577216']"
71277,2830,SPEARSVILLE,LA,"['-92.58698', ' 32.955022']"
71280,14,SPENCER,LA,"['-92.12134', ' 32.593268']"
71282,12354,MOUND,LA,"['-91.190066', ' 32.402127']"
71286,1067,TRANSYLVANIA,LA,"['-91.228813', ' 32.670529']"
71291,27809,WEST MONROE,LA,"['-92.175971', ' 32.531726']"
71292,17851,WEST MONROE,LA,"['-92.185445', ' 32.456599']"
71295,14751,WINNSBORO,LA,"['-91.710845', ' 32.159229']"
71301,25040,ALEXANDRIA,LA,"['-92.463349', ' 31.288519']"
71302,16918,ALEXANDRIA,LA,"['-92.424169', ' 31.268272']"
71303,21759,ALEXANDRIA,LA,"['-92.508892', ' 31.304838']"
71316,173,ACME,LA,"['-91.821563', ' 31.301618']"
71318,786,BIG BEND,LA,"['-91.845065', ' 31.079347']"
71322,6271,EOLA,LA,"['-92.182582', ' 30.949284']"
71323,1720,CENTER POINT,LA,"['-92.187868', ' 31.263068']"
71325,1545,CHENEYVILLE,LA,"['-92.295144', ' 31.020097']"
71326,1070,CLAYTON,LA,"['-91.542547', ' 31.78857']"
71327,3190,COTTONPORT,LA,"['-92.058124', ' 30.986168']"
71328,6080,BUCKEYE,LA,"['-92.202287', ' 31.354506']"
71331,447,VICK,LA,"['-92.194182', ' 31.189613']"
71333,919,GOUDEAU,LA,"['-92.090039', ' 30.951089']"
71334,9280,FROGMORE,LA,"['-91.571958', ' 31.647944']"
71336,793,GILBERT,LA,"['-91.592026', ' 32.034943']"
71339,481,HAMBURG,LA,"['-91.916177', ' 31.073269']"
71340,2348,HARRISONBURG,LA,"['-91.883971', ' 31.766926']"
71341,3057,HESSMER,LA,"['-92.139933', ' 31.0534']"
71342,5796,JENA,LA,"['-92.113677', ' 31.674817']"
71343,5507,LARTO,LA,"['-91.845812', ' 31.636486']"
71346,3056,LECOMPTE,LA,"['-92.389031', ' 31.106032']"
71350,3239,MANSURA,LA,"['-92.054333', ' 31.061466']"
71351,11217,MARKSVILLE,LA,"['-92.083145', ' 31.139614']"
71353,2713,MELVILLE,LA,"['-91.75649', ' 30.662643']"
71354,2074,MONTEREY,LA,"['-91.734455', ' 31.440287']"
71355,1914,MOREAUVILLE,LA,"['-91.981814', ' 31.036766']"
71356,404,LE MOYEN,LA,"['-92.040781', ' 30.824887']"
71357,3235,NEWELLTON,LA,"['-91.257771', ' 32.065621']"
71358,621,PALMETTO,LA,"['-91.911384', ' 30.706543']"
71360,37069,KOLIN,LA,"['-92.399276', ' 31.34991']"
71362,2517,PLAUCHEVILLE,LA,"['-91.984673', ' 30.936484']"
71366,2073,SAINT JOSEPH,LA,"['-91.278432', ' 31.924805']"
71367,5679,SAINT LANDRY,LA,"['-92.393846', ' 30.83812']"
71368,1568,SICILY ISLAND,LA,"['-91.680711', ' 31.850734']"
71369,3137,SIMMESPORT,LA,"['-91.825868', ' 30.977119']"
71371,3624,TROUT,LA,"['-92.19931', ' 31.653142']"
71373,9257,VIDALIA,LA,"['-91.469471', ' 31.578222']"
71375,1245,WATERPROOF,LA,"['-91.387154', ' 31.807613']"
71378,4116,WISNER,LA,"['-91.676798', ' 31.991252']"
71401,51,AIMWELL,LA,"['-91.992491', ' 31.761898']"
71403,4978,ANACOCO,LA,"['-93.358949', ' 31.221762']"
71404,2466,ATLANTA,LA,"['-92.764125', ' 31.873583']"
71406,616,BELMONT,LA,"['-93.495863', ' 31.709956']"
71407,2805,BENTLEY,LA,"['-92.49273', ' 31.466035']"
71409,4672,BOYCE,LA,"['-92.686681', ' 31.321601']"
71411,3990,CAMPTI,LA,"['-93.093572', ' 31.895851']"
71412,434,CHOPIN,LA,"['-92.949717', ' 31.541916']"
71416,802,DERRY,LA,"['-92.857326', ' 31.535918']"
71417,5520,COLFAX,LA,"['-92.656758', ' 31.507948']"
71418,4785,HEBERT,LA,"['-92.103653', ' 32.114794']"
71419,1592,MITCHELL,LA,"['-93.71569', ' 31.785153']"
71422,2198,DODSON,LA,"['-92.678292', ' 32.070131']"
71423,1993,DRY PRONG,LA,"['-92.566479', ' 31.597921']"
71424,1364,ELMER,LA,"['-92.717062', ' 31.146476']"
71425,124,ENTERPRISE,LA,"['-91.875149', ' 31.906412']"
71426,370,FISHER,LA,"['-93.460197', ' 31.493655']"
71427,312,FLATWOODS,LA,"['-92.881246', ' 31.384882']"
71429,6006,FLORIEN,LA,"['-93.517916', ' 31.427455']"
71430,1804,FOREST HILL,LA,"['-92.510798', ' 31.024304']"
71432,1016,GEORGETOWN,LA,"['-92.395182', ' 31.745006']"
71433,4204,CALCASIEU,LA,"['-92.645758', ' 30.978384']"
71435,324,GRAYSON,LA,"['-91.974615', ' 32.012108']"
71438,854,LEANDER,LA,"['-92.77488', ' 31.082535']"
71439,1352,HORNBECK,LA,"['-93.368306', ' 31.322639']"
71441,4042,KELLY,LA,"['-92.126072', ' 32.028619']"
71444,276,LACAMP,LA,"['-92.896183', ' 31.160702']"
71446,21956,HICKS,LA,"['-93.223957', ' 31.144292']"
71447,757,CHOPIN,LA,"['-92.77185', ' 31.418481']"
71449,6560,MANY,LA,"['-93.464113', ' 31.58508']"
71450,932,MARTHAVILLE,LA,"['-93.395428', ' 31.772583']"
71451,377,MELDER,LA,"['-92.662186', ' 31.11932']"
71454,2263,MONTGOMERY,LA,"['-92.841178', ' 31.667388']"
71455,443,CLIFTON,LA,"['-92.888915', ' 31.333927']"
71456,2070,NATCHEZ,LA,"['-93.024117', ' 31.661502']"
71457,23878,NATCHITOCHES,LA,"['-93.091572', ' 31.761688']"
71459,27181,FORT POLK,LA,"['-93.22213', ' 31.032068']"
71461,250,NEWLLANO,LA,"['-93.287899', ' 31.069396']"
71462,841,NOBLE,LA,"['-93.716679', ' 31.693849']"
71463,9577,OAKDALE,LA,"['-92.663964', ' 30.817173']"
71465,3448,OLLA,LA,"['-92.22139', ' 31.87339']"
71466,231,OTIS,LA,"['-92.744478', ' 31.226442']"
71467,4328,POLLOCK,LA,"['-92.400536', ' 31.499966']"
71468,2700,PROVENCAL,LA,"['-93.140089', ' 31.580117']"
71469,939,ROBELINE,LA,"['-93.320972', ' 31.771453']"
71472,474,SIEPER,LA,"['-92.76981', ' 31.197034']"
71473,579,SIKES,LA,"['-92.442894', ' 32.068616']"
71477,2158,TIOGA,LA,"['-92.447116', ' 31.415732']"
71479,1280,TULLOS,LA,"['-92.301254', ' 31.853088']"
71483,9295,WINNFIELD,LA,"['-92.636646', ' 31.921389']"
71485,1932,WOODWORTH,LA,"['-92.498996', ' 31.132588']"
71486,5325,ZWOLLE,LA,"['-93.663569', ' 31.61379']"
71601,23095,NORTH CEDAR,AR,"['-91.995812', ' 34.215405']"
71602,15547,DOLLARWAY,AR,"['-92.089718', ' 34.257001']"
71603,36473,PINE BLUFF,AR,"['-92.044786', ' 34.189745']"
71630,7,ARKANSAS CITY,AR,"['-91.232529', ' 33.614328']"
71631,514,BANKS,AR,"['-92.260386', ' 33.549665']"
71635,14645,NORTH,AR,"['-91.959152', ' 33.152369']"
71638,5880,DERMOTT,AR,"['-91.439391', ' 33.524054']"
71639,7033,DUMAS,AR,"['-91.486056', ' 33.892102']"
71640,4860,EUDORA,AR,"['-91.271552', ' 33.12135']"
71642,704,FOUNTAIN HILL,AR,"['-91.835627', ' 33.342951']"
71643,3765,GOULD,AR,"['-91.576798', ' 34.034503']"
71644,3768,TAMO,AR,"['-91.67082', ' 34.030484']"
71646,5422,HAMBURG,AR,"['-91.802265', ' 33.2058']"
71647,2150,INGALLS,AR,"['-92.127714', ' 33.422207']"
71651,301,JERSEY,AR,"['-92.296613', ' 33.388914']"
71652,993,KINGSLAND,AR,"['-92.301415', ' 33.86002']"
71653,5501,LAKE VILLAGE,AR,"['-91.282487', ' 33.327408']"
71654,6646,MC GEHEE,AR,"['-91.392781', ' 33.62971']"
71655,14127,MONTICELLO,AR,"['-91.794845', ' 33.624951']"
71658,948,MONTROSE,AR,"['-91.522776', ' 33.307516']"
71660,1105,NEW EDINBURG,AR,"['-92.193909', ' 33.758846']"
71661,560,PARKDALE,AR,"['-91.542793', ' 33.121267']"
71662,1228,PICKENS,AR,"['-91.39157', ' 33.807923']"
71663,773,PORTLAND,AR,"['-91.513935', ' 33.231773']"
71665,5669,RISON,AR,"['-92.118762', ' 33.945325']"
71666,656,ROHWER,AR,"['-91.205124', ' 33.616003']"
71667,5913,STAR CITY,AR,"['-91.865343', ' 33.940528']"
71670,739,REED,AR,"['-91.520287', ' 33.67479']"
71671,8828,WARREN,AR,"['-92.077824', ' 33.613983']"
71674,1003,WATSON,AR,"['-91.281455', ' 33.890737']"
71675,1293,WILMAR,AR,"['-91.925697', ' 33.621296']"
71676,1267,WILMOT,AR,"['-91.572283', ' 33.057557']"
71677,687,WINCHESTER,AR,"['-91.543059', ' 33.752039']"
71678,868,YORKTOWN,AR,"['-91.796472', ' 34.017166']"
71701,22640,EAST CAMDEN,AR,"['-92.833386', ' 33.575866']"
71720,1945,BEARDEN,AR,"['-92.61802', ' 33.729797']"
71722,546,BLUFF CITY,AR,"['-93.186811', ' 33.698191']"
71725,1255,CARTHAGE,AR,"['-92.62623', ' 34.063625']"
71726,1416,READER,AR,"['-93.018716', ' 33.700148']"
71730,35308,EL DORADO,AR,"['-92.662856', ' 33.20735']"
71740,1888,EMERSON,AR,"['-93.198699', ' 33.089054']"
71742,6001,FORDYCE,AR,"['-92.422475', ' 33.817648']"
71743,4180,GURDON,AR,"['-93.141691', ' 33.912493']"
71744,3505,HAMPTON,AR,"['-92.52951', ' 33.537613']"
71745,846,HARRELL,AR,"['-92.391243', ' 33.510865']"
71747,1287,HUTTIG,AR,"['-92.194153', ' 33.045888']"
71748,353,IVAN,AR,"['-92.439406', ' 33.902984']"
71749,1553,JUNCTION CITY,AR,"['-92.684254', ' 33.043965']"
71751,1667,LOUANN,AR,"['-92.782759', ' 33.411744']"
71752,2020,MC NEIL,AR,"['-93.193006', ' 33.36222']"
71753,16379,MAGNOLIA,AR,"['-93.239153', ' 33.264678']"
71758,514,MOUNT HOLLY,AR,"['-92.944265', ' 33.308534']"
71759,1765,NORPHLET,AR,"['-92.657619', ' 33.309619']"
71762,3554,SMACKOVER,AR,"['-92.74425', ' 33.339831']"
71763,2005,MANNING,AR,"['-92.810984', ' 33.902989']"
71764,2906,STEPHENS,AR,"['-93.021391', ' 33.455044']"
71765,2738,STRONG,AR,"['-92.362104', ' 33.119526']"
71766,1272,THORNTON,AR,"['-92.468299', ' 33.767694']"
71767,203,TINSMAN,AR,"['-92.382192', ' 33.643436']"
71769,882,VILLAGE,AR,"['-93.046404', ' 33.281849']"
71770,2862,WALDO,AR,"['-93.294915', ' 33.360017']"
71801,15955,PERRYTOWN,AR,"['-93.590305', ' 33.656645']"
71822,8514,ASHDOWN,AR,"['-94.135102', ' 33.678711']"
71825,831,BLEVINS,AR,"['-93.536035', ' 33.875468']"
71826,2623,BRADLEY,AR,"['-93.627496', ' 33.106963']"
71827,1364,BUCKNER,AR,"['-93.446998', ' 33.375323']"
71828,230,CALE,AR,"['-93.26497', ' 33.616403']"
71831,739,COLUMBUS,AR,"['-93.85588', ' 33.745108']"
71832,7593,DE QUEEN,AR,"['-94.338559', ' 34.044206']"
71833,2284,DIERKS,AR,"['-94.015243', ' 34.13232']"
